label,url
0,https://vercel.com/docs/cli/build
0,https://vercel.com/docs/cli/cache
0,https://vercel.com/docs/cli/certs
0,https://vercel.com/docs/cli/deploy
0,https://vercel.com/docs/cli/deploying-from-cli
0,https://vercel.com/docs/cli/dev
0,https://vercel.com/docs/cli/dns
0,https://vercel.com/docs/cli/domains
0,https://vercel.com/docs/cli/env
0,https://vercel.com/docs/cli/git
0,https://vercel.com/docs/cli/global-options
0,https://vercel.com/docs/cli/help
0,https://vercel.com/docs/cli/init
0,https://vercel.com/docs/cli/inspect
0,https://vercel.com/docs/cli/install
0,https://vercel.com/docs/cli/integration
0,https://vercel.com/docs/cli/integration-resource
0,https://vercel.com/docs/cli/link
0,https://vercel.com/docs/cli/list
0,https://vercel.com/docs/cli/login
0,https://vercel.com/docs/cli/logout
0,https://vercel.com/docs/cli/logs
0,https://vercel.com/docs/cli/project
0,https://vercel.com/docs/cli/project-linking
0,https://vercel.com/docs/cli/promote
0,https://vercel.com/docs/cli/pull
0,https://vercel.com/docs/cli/redeploy
0,https://vercel.com/docs/cli/remove
0,https://vercel.com/docs/cli/rollback
0,https://vercel.com/docs/cli/rolling-release
0,https://vercel.com/docs/cli/switch
0,https://vercel.com/docs/cli/teams
0,https://vercel.com/docs/cli/telemetry
0,https://vercel.com/docs/cli/whoami
1,https://vercel.com/docs/code-owners
1,https://vercel.com/docs/code-owners/changelog
1,https://vercel.com/docs/code-owners/cli
1,https://vercel.com/docs/code-owners/code-approvers
1,https://vercel.com/docs/code-owners/getting-started
0,https://vercel.com/docs/comments
0,https://vercel.com/docs/comments/how-comments-work
0,https://vercel.com/docs/comments/integrations
0,https://vercel.com/docs/comments/managing-comments
0,https://vercel.com/docs/comments/using-comments
0,https://vercel.com/docs/compression
0,https://vercel.com/docs/conformance
0,https://vercel.com/docs/conformance/allowlist
0,https://vercel.com/docs/conformance/changelog
0,https://vercel.com/docs/conformance/cli
0,https://vercel.com/docs/conformance/custom-rules
0,https://vercel.com/docs/conformance/custom-rules/forbidden-code
0,https://vercel.com/docs/conformance/custom-rules/forbidden-dependencies
0,https://vercel.com/docs/conformance/custom-rules/forbidden-imports
0,https://vercel.com/docs/conformance/custom-rules/forbidden-packages
0,https://vercel.com/docs/conformance/custom-rules/forbidden-properties
0,https://vercel.com/docs/conformance/customize
0,https://vercel.com/docs/conformance/dashboard-overview
0,https://vercel.com/docs/conformance/dashboard-overview/catalog
0,https://vercel.com/docs/conformance/getting-started
0,https://vercel.com/docs/conformance/rules
0,https://vercel.com/docs/conformance/rules/BFCACHE_INTEGRITY_NO_UNLOAD_LISTENERS
0,https://vercel.com/docs/conformance/rules/BFCACHE_INTEGRITY_REQUIRE_NOOPENER_ATTRIBUTE
0,https://vercel.com/docs/conformance/rules/ESLINT_CONFIGURATION
0,https://vercel.com/docs/conformance/rules/ESLINT_NEXT_RULES_REQUIRED
0,https://vercel.com/docs/conformance/rules/ESLINT_REACT_RULES_REQUIRED
0,https://vercel.com/docs/conformance/rules/ESLINT_RULES_REQUIRED
0,https://vercel.com/docs/conformance/rules/NEXTJS_MISSING_MODULARIZE_IMPORTS
0,https://vercel.com/docs/conformance/rules/NEXTJS_MISSING_NEXT13_TYPESCRIPT_PLUGIN
0,https://vercel.com/docs/conformance/rules/NEXTJS_MISSING_OPTIMIZE_PACKAGE_IMPORTS
0,https://vercel.com/docs/conformance/rules/NEXTJS_MISSING_REACT_STRICT_MODE
0,https://vercel.com/docs/conformance/rules/NEXTJS_MISSING_SECURITY_HEADERS
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_ASYNC_LAYOUT
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_ASYNC_PAGE
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_BEFORE_INTERACTIVE
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_CLIENT_DEPS_IN_MIDDLEWARE
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_DYNAMIC_AUTO
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_FETCH_IN_SERVER_PROPS
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_GET_INITIAL_PROPS
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_PRODUCTION_SOURCE_MAPS
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_SELF_HOSTED_VIDEOS
0,https://vercel.com/docs/conformance/rules/NEXTJS_NO_TURBO_CACHE
0,https://vercel.com/docs/conformance/rules/NEXTJS_REQUIRE_EXPLICIT_DYNAMIC
0,https://vercel.com/docs/conformance/rules/NEXTJS_SAFE_NEXT_PUBLIC_ENV_USAGE
0,https://vercel.com/docs/conformance/rules/NEXTJS_SAFE_SVG_IMAGES
0,https://vercel.com/docs/conformance/rules/NEXTJS_SAFE_URL_IMPORTS
0,https://vercel.com/docs/conformance/rules/NEXTJS_UNNEEDED_GET_SERVER_SIDE_PROPS
0,https://vercel.com/docs/conformance/rules/NEXTJS_USE_NATIVE_FETCH
0,https://vercel.com/docs/conformance/rules/NEXTJS_USE_NEXT_FONT
0,https://vercel.com/docs/conformance/rules/NEXTJS_USE_NEXT_IMAGE
0,https://vercel.com/docs/conformance/rules/NEXTJS_USE_NEXT_SCRIPT
0,https://vercel.com/docs/conformance/rules/NO_ASSIGN_WINDOW_LOCATION
0,https://vercel.com/docs/conformance/rules/NO_CORS_HEADERS
0,https://vercel.com/docs/conformance/rules/NO_DANGEROUS_HTML
0,https://vercel.com/docs/conformance/rules/NO_DOCUMENT_WRITE
0,https://vercel.com/docs/conformance/rules/NO_EVAL
0,https://vercel.com/docs/conformance/rules/NO_EXTERNAL_CSS_AT_IMPORTS
0,https://vercel.com/docs/conformance/rules/NO_FETCH_FROM_MIDDLEWARE
0,https://vercel.com/docs/conformance/rules/NO_INLINE_SVG
0,https://vercel.com/docs/conformance/rules/NO_INSTANCEOF_ERROR
0,https://vercel.com/docs/conformance/rules/NO_MIXED_ASYNC_MODULES
0,https://vercel.com/docs/conformance/rules/NO_POSTINSTALL_SCRIPT
0,https://vercel.com/docs/conformance/rules/NO_SERIAL_ASYNC_CALLS
0,https://vercel.com/docs/conformance/rules/NO_UNNECESSARY_PROP_SPREADING
0,https://vercel.com/docs/conformance/rules/NO_VARIABLE_IMPORT_REFERENCES
0,https://vercel.com/docs/conformance/rules/PACKAGE_JSON_DESCRIPTION_REQUIRED
0,https://vercel.com/docs/conformance/rules/PACKAGE_JSON_DUPLICATE_DEPENDENCIES
0,https://vercel.com/docs/conformance/rules/PACKAGE_JSON_NAME_REQUIRED
0,https://vercel.com/docs/conformance/rules/PACKAGE_JSON_PRIVATE_REQUIRED
0,https://vercel.com/docs/conformance/rules/PACKAGE_JSON_SIDE_EFFECTS_REQUIRED
0,https://vercel.com/docs/conformance/rules/PACKAGE_JSON_TYPE_REQUIRED
0,https://vercel.com/docs/conformance/rules/PACKAGE_MANAGEMENT_NO_CIRCULAR_IMPORTS
0,https://vercel.com/docs/conformance/rules/PACKAGE_MANAGEMENT_NO_UNRESOLVED_IMPORTS
0,https://vercel.com/docs/conformance/rules/PACKAGE_MANAGEMENT_REQUIRED_README
0,https://vercel.com/docs/conformance/rules/REACT_NO_STATIC_IMPORTS_IN_EVENT_HANDLERS
0,https://vercel.com/docs/conformance/rules/REACT_STABLE_CONTEXT_PROVIDER_VALUE
0,https://vercel.com/docs/conformance/rules/REQUIRE_CARET_DEPENDENCIES
0,https://vercel.com/docs/conformance/rules/REQUIRE_DOCS_ON_EXPORTED_FUNCTIONS
0,https://vercel.com/docs/conformance/rules/REQUIRE_NODE_VERSION_FILE
0,https://vercel.com/docs/conformance/rules/REQUIRE_ONE_VERSION_POLICY
0,https://vercel.com/docs/conformance/rules/SET_COOKIE_VALIDATION
0,https://vercel.com/docs/conformance/rules/TESTS_NO_CONDITIONAL_ASSERTIONS
0,https://vercel.com/docs/conformance/rules/TESTS_NO_ONLY
0,https://vercel.com/docs/conformance/rules/TYPESCRIPT_CONFIGURATION
0,https://vercel.com/docs/conformance/rules/TYPESCRIPT_ONLY
0,https://vercel.com/docs/conformance/rules/WORKSPACE_MISSING_CONFORMANCE_SCRIPT
0,https://vercel.com/docs/conformance/rules/WORKSPACE_MISSING_PACKAGE_JSON
1,https://vercel.com/docs/cron-jobs
1,https://vercel.com/docs/cron-jobs/manage-cron-jobs
1,https://vercel.com/docs/cron-jobs/quickstart
1,https://vercel.com/docs/cron-jobs/usage-and-pricing
1,https://vercel.com/docs/dashboard-features
1,https://vercel.com/docs/dashboard-features/command-menu
1,https://vercel.com/docs/dashboard-features/overview
1,https://vercel.com/docs/dashboard-features/support-center
1,https://vercel.com/docs/data-cache
1,https://vercel.com/docs/deploy-button
1,https://vercel.com/docs/deploy-button/build-settings
1,https://vercel.com/docs/deploy-button/callback
1,https://vercel.com/docs/deploy-button/demo
1,https://vercel.com/docs/deploy-button/environment-variables
1,https://vercel.com/docs/deploy-button/integrations
1,https://vercel.com/docs/deploy-button/source
1,https://vercel.com/docs/deploy-hooks
1,https://vercel.com/docs/deployment-protection
1,https://vercel.com/docs/deployment-protection/methods-to-bypass-deployment-protection
1,https://vercel.com/docs/deployment-protection/methods-to-bypass-deployment-protection/deployment-protection-exceptions
1,https://vercel.com/docs/deployment-protection/methods-to-bypass-deployment-protection/options-allowlist
1,https://vercel.com/docs/deployment-protection/methods-to-bypass-deployment-protection/protection-bypass-automation
1,https://vercel.com/docs/deployment-protection/methods-to-bypass-deployment-protection/sharable-links
1,https://vercel.com/docs/deployment-protection/methods-to-protect-deployments
1,https://vercel.com/docs/deployment-protection/methods-to-protect-deployments/password-protection
1,https://vercel.com/docs/deployment-protection/methods-to-protect-deployments/trusted-ips
1,https://vercel.com/docs/deployment-protection/methods-to-protect-deployments/vercel-authentication
1,https://vercel.com/docs/deployment-retention
1,https://vercel.com/docs/deployments
1,https://vercel.com/docs/deployments/claim-deployments
1,https://vercel.com/docs/deployments/environments
1,https://vercel.com/docs/deployments/generated-urls
1,https://vercel.com/docs/deployments/logs
1,https://vercel.com/docs/deployments/managing-deployments
1,https://vercel.com/docs/deployments/og-preview
1,https://vercel.com/docs/deployments/preview-deployment-suffix
1,https://vercel.com/docs/deployments/promoting-a-deployment
1,https://vercel.com/docs/deployments/sharing-deployments
1,https://vercel.com/docs/deployments/troubleshoot-a-build
1,https://vercel.com/docs/deployments/troubleshoot-project-collaboration
1,https://vercel.com/docs/deployments/vercel-ignore
1,https://vercel.com/docs/directory-listing
1,https://vercel.com/docs/directory-sync
1,https://vercel.com/docs/domains
1,https://vercel.com/docs/domains/custom-SSL-certificate
1,https://vercel.com/docs/domains/managing-dns-records
1,https://vercel.com/docs/domains/managing-nameservers
1,https://vercel.com/docs/domains/pre-generating-ssl-certs
1,https://vercel.com/docs/domains/supported-domains
1,https://vercel.com/docs/domains/troubleshooting
1,https://vercel.com/docs/domains/working-with-dns
1,https://vercel.com/docs/domains/working-with-domains
1,https://vercel.com/docs/domains/working-with-domains/add-a-domain
1,https://vercel.com/docs/domains/working-with-domains/add-a-domain-to-environment
1,https://vercel.com/docs/domains/working-with-domains/assign-domain-to-a-git-branch
1,https://vercel.com/docs/domains/working-with-domains/deploying-and-redirecting
1,https://vercel.com/docs/domains/working-with-domains/remove-a-domain
1,https://vercel.com/docs/domains/working-with-domains/renew-a-domain
1,https://vercel.com/docs/domains/working-with-domains/transfer-your-domain
1,https://vercel.com/docs/domains/working-with-domains/view-and-search-domains
1,https://vercel.com/docs/domains/working-with-nameservers
1,https://vercel.com/docs/domains/working-with-ssl
1,https://vercel.com/docs/draft-mode
0,https://vercel.com/docs/drains
0,https://vercel.com/docs/drains/reference/analytics
0,https://vercel.com/docs/drains/reference/logs
0,https://vercel.com/docs/drains/reference/speed-insights
0,https://vercel.com/docs/drains/reference/traces
0,https://vercel.com/docs/drains/security
0,https://vercel.com/docs/drains/using-drains
1,https://vercel.com/docs/edge-cache
1,https://vercel.com/docs/edge-config
1,https://vercel.com/docs/edge-config/edge-config-dashboard
0,https://vercel.com/docs/edge-config/edge-config-integrations
0,https://vercel.com/docs/edge-config/edge-config-integrations/devcycle-edge-config
0,https://vercel.com/docs/edge-config/edge-config-integrations/hypertune-edge-config
0,https://vercel.com/docs/edge-config/edge-config-integrations/launchdarkly-edge-config
0,https://vercel.com/docs/edge-config/edge-config-integrations/split-edge-config
0,https://vercel.com/docs/edge-config/edge-config-integrations/statsig-edge-config
0,https://vercel.com/docs/edge-config/edge-config-limits
0,https://vercel.com/docs/edge-config/edge-config-sdk
1,https://vercel.com/docs/edge-config/get-started
1,https://vercel.com/docs/edge-config/using-edge-config
0,https://vercel.com/docs/edge-config/vercel-api
1,https://vercel.com/docs/edit-mode
1,https://vercel.com/docs/encryption
1,https://vercel.com/docs/environment-variables
1,https://vercel.com/docs/environment-variables/framework-environment-variables
1,https://vercel.com/docs/environment-variables/managing-environment-variables
1,https://vercel.com/docs/environment-variables/reserved-environment-variables
1,https://vercel.com/docs/environment-variables/sensitive-environment-variables
1,https://vercel.com/docs/environment-variables/shared-environment-variables
1,https://vercel.com/docs/environment-variables/system-environment-variables
1,https://vercel.com/docs/errors
1,https://vercel.com/docs/errors/BODY_NOT_A_STRING_FROM_FUNCTION
1,https://vercel.com/docs/errors/DEPLOYMENT_BLOCKED
1,https://vercel.com/docs/errors/DEPLOYMENT_DELETED
1,https://vercel.com/docs/errors/DEPLOYMENT_DISABLED
1,https://vercel.com/docs/errors/DEPLOYMENT_NOT_FOUND
1,https://vercel.com/docs/errors/DEPLOYMENT_NOT_READY_REDIRECTING
1,https://vercel.com/docs/errors/DEPLOYMENT_PAUSED
1,https://vercel.com/docs/errors/DNS_HOSTNAME_EMPTY
1,https://vercel.com/docs/errors/DNS_HOSTNAME_NOT_FOUND
1,https://vercel.com/docs/errors/DNS_HOSTNAME_RESOLVED_PRIVATE
1,https://vercel.com/docs/errors/DNS_HOSTNAME_RESOLVE_FAILED
1,https://vercel.com/docs/errors/DNS_HOSTNAME_SERVER_ERROR
1,https://vercel.com/docs/errors/EDGE_FUNCTION_INVOCATION_FAILED
1,https://vercel.com/docs/errors/EDGE_FUNCTION_INVOCATION_TIMEOUT
1,https://vercel.com/docs/errors/FALLBACK_BODY_TOO_LARGE
1,https://vercel.com/docs/errors/FUNCTION_INVOCATION_FAILED
1,https://vercel.com/docs/errors/FUNCTION_INVOCATION_TIMEOUT
1,https://vercel.com/docs/errors/FUNCTION_PAYLOAD_TOO_LARGE
1,https://vercel.com/docs/errors/FUNCTION_RESPONSE_PAYLOAD_TOO_LARGE
1,https://vercel.com/docs/errors/FUNCTION_THROTTLED
1,https://vercel.com/docs/errors/INFINITE_LOOP_DETECTED
1,https://vercel.com/docs/errors/INTERNAL_CACHE_ERROR
0,https://vercel.com/docs/errors/INTERNAL_CACHE_KEY_TOO_LONG
0,https://vercel.com/docs/errors/INTERNAL_CACHE_LOCK_FULL
0,https://vercel.com/docs/errors/INTERNAL_CACHE_LOCK_TIMEOUT
1,https://vercel.com/docs/errors/INTERNAL_DEPLOYMENT_FETCH_FAILED
0,https://vercel.com/docs/errors/INTERNAL_EDGE_FUNCTION_INVOCATION_FAILED
0,https://vercel.com/docs/errors/INTERNAL_EDGE_FUNCTION_INVOCATION_TIMEOUT
0,https://vercel.com/docs/errors/INTERNAL_FUNCTION_INVOCATION_FAILED
0,https://vercel.com/docs/errors/INTERNAL_FUNCTION_INVOCATION_TIMEOUT
0,https://vercel.com/docs/errors/INTERNAL_FUNCTION_NOT_FOUND
0,https://vercel.com/docs/errors/INTERNAL_FUNCTION_NOT_READY
1,https://vercel.com/docs/errors/INTERNAL_MICROFRONTENDS_BUILD_ERROR
0,https://vercel.com/docs/errors/INTERNAL_MICROFRONTENDS_INVALID_CONFIGURATION_ERROR
0,https://vercel.com/docs/errors/INTERNAL_MICROFRONTENDS_UNEXPECTED_ERROR
0,https://vercel.com/docs/errors/INTERNAL_MISSING_RESPONSE_FROM_CACHE
0,https://vercel.com/docs/errors/INTERNAL_OPTIMIZED_IMAGE_REQUEST_FAILED
0,https://vercel.com/docs/errors/INTERNAL_ROUTER_CANNOT_PARSE_PATH
0,https://vercel.com/docs/errors/INTERNAL_STATIC_REQUEST_FAILED
0,https://vercel.com/docs/errors/INTERNAL_UNARCHIVE_FAILED
0,https://vercel.com/docs/errors/INTERNAL_UNEXPECTED_ERROR
0,https://vercel.com/docs/errors/INVALID_IMAGE_OPTIMIZE_REQUEST
0,https://vercel.com/docs/errors/INVALID_REQUEST_METHOD
0,https://vercel.com/docs/errors/MALFORMED_REQUEST_HEADER
0,https://vercel.com/docs/errors/MICROFRONTENDS_MIDDLEWARE_ERROR
0,https://vercel.com/docs/errors/MICROFRONTENDS_MISSING_FALLBACK_ERROR
0,https://vercel.com/docs/errors/MIDDLEWARE_INVOCATION_FAILED
0,https://vercel.com/docs/errors/MIDDLEWARE_INVOCATION_TIMEOUT
0,https://vercel.com/docs/errors/MIDDLEWARE_RUNTIME_DEPRECATED
0,https://vercel.com/docs/errors/NOT_FOUND
0,https://vercel.com/docs/errors/NO_RESPONSE_FROM_FUNCTION
0,https://vercel.com/docs/errors/OPTIMIZED_EXTERNAL_IMAGE_REQUEST_FAILED
0,https://vercel.com/docs/errors/OPTIMIZED_EXTERNAL_IMAGE_REQUEST_INVALID
0,https://vercel.com/docs/errors/OPTIMIZED_EXTERNAL_IMAGE_REQUEST_UNAUTHORIZED
0,https://vercel.com/docs/errors/OPTIMIZED_EXTERNAL_IMAGE_TOO_MANY_REDIRECTS
0,https://vercel.com/docs/errors/RANGE_END_NOT_VALID
0,https://vercel.com/docs/errors/RANGE_GROUP_NOT_VALID
0,https://vercel.com/docs/errors/RANGE_MISSING_UNIT
0,https://vercel.com/docs/errors/RANGE_START_NOT_VALID
0,https://vercel.com/docs/errors/RANGE_UNIT_NOT_SUPPORTED
0,https://vercel.com/docs/errors/REQUEST_HEADER_TOO_LARGE
0,https://vercel.com/docs/errors/RESOURCE_NOT_FOUND
0,https://vercel.com/docs/errors/ROUTER_CANNOT_MATCH
0,https://vercel.com/docs/errors/ROUTER_EXTERNAL_TARGET_CONNECTION_ERROR
0,https://vercel.com/docs/errors/ROUTER_EXTERNAL_TARGET_ERROR
0,https://vercel.com/docs/errors/ROUTER_EXTERNAL_TARGET_HANDSHAKE_ERROR
0,https://vercel.com/docs/errors/ROUTER_TOO_MANY_HAS_SELECTIONS
0,https://vercel.com/docs/errors/SANDBOX_NOT_FOUND
0,https://vercel.com/docs/errors/SANDBOX_NOT_LISTENING
0,https://vercel.com/docs/errors/SANDBOX_STOPPED
0,https://vercel.com/docs/errors/TOO_MANY_FILESYSTEM_CHECKS
0,https://vercel.com/docs/errors/TOO_MANY_FORKS
0,https://vercel.com/docs/errors/TOO_MANY_RANGES
0,https://vercel.com/docs/errors/URL_TOO_LONG
0,https://vercel.com/docs/errors/error-list
1,https://vercel.com/docs/feature-flags
1,https://vercel.com/docs/feature-flags/feature-flags-pattern
1,https://vercel.com/docs/feature-flags/flags-explorer
1,https://vercel.com/docs/feature-flags/flags-explorer/getting-started
1,https://vercel.com/docs/feature-flags/flags-explorer/limits-and-pricing
1,https://vercel.com/docs/feature-flags/flags-explorer/reference
1,https://vercel.com/docs/feature-flags/integrate-vercel-platform
1,https://vercel.com/docs/feature-flags/integrate-with-runtime-logs
1,https://vercel.com/docs/feature-flags/integrate-with-web-analytics
1,https://vercel.com/docs/fluid-compute
1,https://vercel.com/docs/frameworks
1,https://vercel.com/docs/frameworks/backend
1,https://vercel.com/docs/frameworks/backend/express
1,https://vercel.com/docs/frameworks/backend/hono
1,https://vercel.com/docs/frameworks/backend/nitro
1,https://vercel.com/docs/frameworks/backend/xmcp
1,https://vercel.com/docs/frameworks/frontend
1,https://vercel.com/docs/frameworks/frontend/astro
1,https://vercel.com/docs/frameworks/frontend/create-react-app
1,https://vercel.com/docs/frameworks/frontend/gatsby
1,https://vercel.com/docs/frameworks/frontend/react-router
1,https://vercel.com/docs/frameworks/frontend/vite
1,https://vercel.com/docs/frameworks/full-stack
1,https://vercel.com/docs/frameworks/full-stack/nextjs
1,https://vercel.com/docs/frameworks/full-stack/nuxt
1,https://vercel.com/docs/frameworks/full-stack/remix
1,https://vercel.com/docs/frameworks/full-stack/sveltekit
1,https://vercel.com/docs/frameworks/more-frameworks
1,https://vercel.com/docs/functions
1,https://vercel.com/docs/functions/concurrency-scaling
1,https://vercel.com/docs/functions/configuring-functions
1,https://vercel.com/docs/functions/configuring-functions/advanced-configuration
1,https://vercel.com/docs/functions/configuring-functions/duration
1,https://vercel.com/docs/functions/configuring-functions/memory
1,https://vercel.com/docs/functions/configuring-functions/region
1,https://vercel.com/docs/functions/configuring-functions/runtime
1,https://vercel.com/docs/functions/functions-api-reference
1,https://vercel.com/docs/functions/functions-api-reference/vercel-functions-package
1,https://vercel.com/docs/functions/limitations
1,https://vercel.com/docs/functions/logs
1,https://vercel.com/docs/functions/quickstart
1,https://vercel.com/docs/functions/runtimes
1,https://vercel.com/docs/functions/runtimes/edge
1,https://vercel.com/docs/functions/runtimes/go
1,https://vercel.com/docs/functions/runtimes/node-js
1,https://vercel.com/docs/functions/runtimes/node-js/advanced-node-configuration
1,https://vercel.com/docs/functions/runtimes/node-js/node-js-versions
1,https://vercel.com/docs/functions/runtimes/python
1,https://vercel.com/docs/functions/runtimes/ruby
1,https://vercel.com/docs/functions/runtimes/wasm
1,https://vercel.com/docs/functions/streaming-functions
1,https://vercel.com/docs/functions/usage-and-pricing
1,https://vercel.com/docs/functions/usage-and-pricing/legacy-pricing
1,https://vercel.com/docs/fundamentals
1,https://vercel.com/docs/fundamentals/what-is-compute
1,https://vercel.com/docs/getting-started-with-vercel
1,https://vercel.com/docs/getting-started-with-vercel/buy-domain
1,https://vercel.com/docs/getting-started-with-vercel/collaborate
1,https://vercel.com/docs/getting-started-with-vercel/domains
1,https://vercel.com/docs/getting-started-with-vercel/import
1,https://vercel.com/docs/getting-started-with-vercel/next-steps
1,https://vercel.com/docs/getting-started-with-vercel/projects-deployments
1,https://vercel.com/docs/getting-started-with-vercel/template
1,https://vercel.com/docs/getting-started-with-vercel/use-existing
1,https://vercel.com/docs/git
0,https://vercel.com/docs/git/vercel-for-azure-pipelines
0,https://vercel.com/docs/git/vercel-for-bitbucket
1,https://vercel.com/docs/git/vercel-for-github
0,https://vercel.com/docs/git/vercel-for-gitlab
1,https://vercel.com/docs/glossary
1,https://vercel.com/docs/headers
1,https://vercel.com/docs/headers/cache-control-headers
1,https://vercel.com/docs/headers/request-headers
1,https://vercel.com/docs/headers/response-headers
1,https://vercel.com/docs/headers/security-headers
1,https://vercel.com/docs/image-optimization
1,https://vercel.com/docs/image-optimization/legacy-pricing
1,https://vercel.com/docs/image-optimization/limits-and-pricing
1,https://vercel.com/docs/image-optimization/managing-image-optimization-costs
1,https://vercel.com/docs/image-optimization/quickstart
1,https://vercel.com/docs/incremental-migration
1,https://vercel.com/docs/incremental-static-regeneration
1,https://vercel.com/docs/incremental-static-regeneration/limits-and-pricing
1,https://vercel.com/docs/incremental-static-regeneration/quickstart
1,https://vercel.com/docs/instant-rollback
1,https://vercel.com/docs/integrations
1,https://vercel.com/docs/integrations/cms
1,https://vercel.com/docs/integrations/cms/agility-cms
0,https://vercel.com/docs/integrations/cms/butter-cms
0,https://vercel.com/docs/integrations/cms/contentful
0,https://vercel.com/docs/integrations/cms/dato-cms
0,https://vercel.com/docs/integrations/cms/formspree
0,https://vercel.com/docs/integrations/cms/makeswift
0,https://vercel.com/docs/integrations/cms/sanity
0,https://vercel.com/docs/integrations/cms/sitecore
0,https://vercel.com/docs/integrations/create-integration
0,https://vercel.com/docs/integrations/create-integration/approval-checklist
1,https://vercel.com/docs/integrations/create-integration/deployment-integration-action
1,https://vercel.com/docs/integrations/create-integration/integration-image-guidelines
0,https://vercel.com/docs/integrations/create-integration/marketplace-api
0,https://vercel.com/docs/integrations/create-integration/marketplace-flows
0,https://vercel.com/docs/integrations/create-integration/marketplace-product
0,https://vercel.com/docs/integrations/create-integration/native-integration
0,https://vercel.com/docs/integrations/create-integration/submit-integration
0,https://vercel.com/docs/integrations/create-integration/upgrade-integration
0,https://vercel.com/docs/integrations/ecommerce
0,https://vercel.com/docs/integrations/ecommerce/bigcommerce
0,https://vercel.com/docs/integrations/ecommerce/shopify
